cust_id,product_id,month,lur,util_health,feature_adoption,sustained_usage,ttv_score,ever_active_before,arr,vrs,flag_single_feature_dependency,flag_expansion,state,cust_name,segment,region,product_name,product_platform
C0038,P0162,2025-07-01,0.644,0.911,0.0,1.0,1.0,0,47207.97,71.9,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2025-08-01,0.878,0.969,0.167,1.0,1.0,1,47207.97,78.1,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2025-09-01,0.581,0.877,0.117,1.0,1.0,1,47207.97,73.6,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2025-10-01,0.716,0.929,0.117,1.0,1.0,1,47207.97,75.4,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2025-11-01,0.717,0.929,0.35,1.0,1.0,1,47207.97,81.3,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2025-12-01,0.744,0.936,0.5,1.0,1.0,1,47207.97,85.3,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2026-01-01,0.571,0.865,0.4,1.0,1.0,1,47207.97,80.3,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2026-02-01,0.686,0.922,0.35,1.0,1.0,1,47207.97,81.0,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2026-03-01,0.612,0.903,0.4,1.0,1.0,1,47207.97,81.6,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2026-04-01,0.725,0.931,0.4,1.0,1.0,1,47207.97,82.6,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2026-05-01,0.662,0.915,0.4,1.0,1.0,1,47207.97,82.0,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0038,P0162,2026-06-01,0.813,0.953,0.45,1.0,1.0,1,47207.97,84.6,false,false,Value Realized,"Baker, Mason and White",Enterprise,AMER,VM-700 SKU-0162,software_ngfw
C0046,P0297,2025-07-01,1.609,0.8,0.25,1.0,1.0,0,649679.16,74.3,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2025-08-01,1.485,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2025-09-01,1.48,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2025-10-01,1.263,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2025-11-01,1.395,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2025-12-01,1.34,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2026-01-01,1.222,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2026-02-01,1.45,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2026-03-01,1.319,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2026-04-01,1.352,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2026-05-01,1.615,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0046,P0297,2026-06-01,1.306,0.8,1.0,1.0,1.0,1,649679.16,93.0,false,true,Value Realized,Spence PLC,Mid-Market,APAC,PA-5410 SKU-0297,hardware_ngfw
C0047,P0210,2025-07-01,0.673,0.918,0.0,1.0,1.0,0,83598.1,72.1,false,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2025-08-01,0.777,0.944,0.0,1.0,1.0,1,83598.1,73.0,false,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2025-09-01,0.711,0.928,0.233,1.0,1.0,1,83598.1,78.3,false,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2025-10-01,0.626,0.906,0.233,1.0,1.0,1,83598.1,77.6,false,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2025-11-01,0.865,0.966,0.233,1.0,1.0,1,83598.1,79.6,false,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2025-12-01,1.033,1.0,0.233,1.0,1.0,1,83598.1,80.8,true,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2026-01-01,0.955,0.989,0.233,1.0,1.0,1,83598.1,80.4,true,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2026-02-01,0.762,0.94,0.333,1.0,1.0,1,83598.1,81.3,false,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2026-03-01,0.744,0.936,0.233,1.0,1.0,1,83598.1,78.6,false,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2026-04-01,0.755,0.939,0.233,1.0,1.0,1,83598.1,78.7,false,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2026-05-01,0.705,0.926,0.233,1.0,1.0,1,83598.1,78.3,false,false,Value Realized,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0047,P0210,2026-06-01,0.424,0.688,0.233,1.0,1.0,1,83598.1,69.9,false,false,Developing,Anderson Group,Enterprise,AMER,Cloud NGFW for Azure SKU-0210,cloud_ngfw
C0050,P0141,2025-07-01,1.447,0.8,0.333,1.0,1.0,0,1206503.64,76.3,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2025-08-01,1.427,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2025-09-01,1.437,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2025-10-01,1.491,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2025-11-01,1.159,1.0,0.667,1.0,1.0,1,1206503.64,91.7,false,false,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2025-12-01,1.549,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2026-01-01,1.286,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2026-02-01,1.246,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2026-03-01,1.324,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2026-04-01,1.372,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2026-05-01,1.362,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0050,P0141,2026-06-01,1.309,0.8,0.667,1.0,1.0,1,1206503.64,84.7,false,true,Value Realized,"Harris, Collins and Carney",Mid-Market,EMEA,PA-410 SKU-0141,hardware_ngfw
C0057,P0175,2025-07-01,0.0,0.0,0.0,0.0,,0,173935.2,0.0,false,false,Grace Period,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2025-08-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2025-09-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2025-10-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2025-11-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2025-12-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2026-01-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2026-02-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2026-03-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2026-04-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2026-05-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0175,2026-06-01,0.0,0.0,0.0,0.0,0.0,0,173935.2,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,Prisma Access Mobile Users SKU-0175,sase
C0057,P0453,2025-07-01,0.0,0.0,0.0,0.0,,0,877096.95,0.0,false,false,Grace Period,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2025-08-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2025-09-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2025-10-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2025-11-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2025-12-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2026-01-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2026-02-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2026-03-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2026-04-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2026-05-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0057,P0453,2026-06-01,0.0,0.0,0.0,0.0,0.0,0,877096.95,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,PA-440 SKU-0453,hardware_ngfw
C0058,P0186,2025-07-01,0.952,0.988,0.0,1.0,1.0,0,50250.63,74.6,true,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2025-08-01,0.792,0.948,0.0,1.0,1.0,1,50250.63,73.2,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2025-09-01,0.752,0.938,0.0,1.0,1.0,1,50250.63,72.8,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2025-10-01,1.03,1.0,0.0,1.0,1.0,1,50250.63,75.0,true,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2025-11-01,0.778,0.944,0.167,1.0,1.0,1,50250.63,77.2,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2025-12-01,0.557,0.848,0.117,1.0,1.0,1,50250.63,72.6,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2026-01-01,0.58,0.876,0.233,1.0,1.0,1,50250.63,76.5,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2026-02-01,0.634,0.908,0.5,1.0,1.0,1,50250.63,84.3,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2026-03-01,0.567,0.86,0.4,1.0,1.0,1,50250.63,80.1,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2026-04-01,0.658,0.915,0.4,1.0,1.0,1,50250.63,82.0,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2026-05-01,0.877,0.969,0.567,1.0,1.0,1,50250.63,88.1,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0058,P0186,2026-06-01,0.96,0.99,0.517,1.0,1.0,1,50250.63,87.6,false,false,Value Realized,"Johnston, Sanchez and Kennedy",Enterprise,EMEA,Cloud NGFW for AWS SKU-0186,cloud_ngfw
C0060,P0109,2025-07-01,0.625,0.906,0.0,1.0,1.0,0,285109.92,71.7,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2025-08-01,0.824,0.956,0.14,1.0,1.0,1,285109.92,77.0,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2025-09-01,0.693,0.923,0.14,1.0,1.0,1,285109.92,75.8,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2025-10-01,0.718,0.929,0.2,1.0,1.0,1,285109.92,77.5,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2025-11-01,0.625,0.906,0.28,1.0,1.0,1,285109.92,78.7,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2025-12-01,0.6,0.9,0.28,1.0,1.0,1,285109.92,78.5,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2026-01-01,0.657,0.914,0.28,1.0,1.0,1,285109.92,79.0,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2026-02-01,0.726,0.931,0.54,1.0,1.0,1,285109.92,86.1,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2026-03-01,0.655,0.914,0.48,1.0,1.0,1,285109.92,84.0,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2026-04-01,0.633,0.908,0.42,1.0,1.0,1,285109.92,82.3,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2026-05-01,0.825,0.956,0.42,1.0,1.0,1,285109.92,84.0,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0060,P0109,2026-06-01,0.69,0.923,0.48,1.0,1.0,1,285109.92,84.3,false,false,Value Realized,Gomez-Jenkins,Mid-Market,EMEA,Prisma Access Browser SKU-0109,sase
C0067,P0278,2025-07-01,0.477,0.752,0.167,1.0,1.0,0,434938.24,70.5,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2025-08-01,0.659,0.915,0.117,1.0,1.0,1,434938.24,74.9,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2025-09-01,0.691,0.923,0.233,1.0,1.0,1,434938.24,78.1,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2025-10-01,0.637,0.909,0.233,1.0,1.0,1,434938.24,77.7,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2025-11-01,0.777,0.944,0.233,1.0,1.0,1,434938.24,78.9,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2025-12-01,0.756,0.939,0.283,1.0,1.0,1,434938.24,80.0,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2026-01-01,0.959,0.99,0.45,1.0,1.0,1,434938.24,85.9,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2026-02-01,0.82,0.955,0.467,1.0,1.0,1,434938.24,85.1,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2026-03-01,0.786,0.946,0.517,1.0,1.0,1,434938.24,86.0,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2026-04-01,0.613,0.903,0.517,1.0,1.0,1,434938.24,84.5,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2026-05-01,0.519,0.803,0.517,1.0,1.0,1,434938.24,81.0,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0067,P0278,2026-06-01,0.744,0.936,0.517,1.0,1.0,1,434938.24,85.7,false,false,Value Realized,Williams PLC,Mid-Market,AMER,PA-410 SKU-0278,hardware_ngfw
C0068,P0387,2025-10-01,0.674,0.919,0.0,1.0,1.0,0,914349.76,72.1,false,false,Value Realized,Novak and Sons,Enterprise,LATAM,PA-410 SKU-0387,hardware_ngfw
C0068,P0387,2025-11-01,0.906,0.976,0.0,1.0,1.0,1,914349.76,74.2,true,false,Value Realized,Novak and Sons,Enterprise,LATAM,PA-410 SKU-0387,hardware_ngfw
C0068,P0387,2025-12-01,0.861,0.965,0.0,1.0,1.0,1,914349.76,73.8,false,false,Value Realized,Novak and Sons,Enterprise,LATAM,PA-410 SKU-0387,hardware_ngfw
C0068,P0387,2026-01-01,0.55,0.84,0.167,1.0,1.0,1,914349.76,73.6,false,false,Value Realized,Novak and Sons,Enterprise,LATAM,PA-410 SKU-0387,hardware_ngfw
C0068,P0387,2026-02-01,0.594,0.892,0.167,1.0,1.0,1,914349.76,75.4,false,false,Value Realized,Novak and Sons,Enterprise,LATAM,PA-410 SKU-0387,hardware_ngfw
C0068,P0387,2026-03-01,0.576,0.871,0.283,1.0,1.0,1,914349.76,77.6,false,false,Value Realized,Novak and Sons,Enterprise,LATAM,PA-410 SKU-0387,hardware_ngfw
C0068,P0387,2026-04-01,0.78,0.945,0.45,1.0,1.0,1,914349.76,84.3,false,false,Value Realized,Novak and Sons,Enterprise,LATAM,PA-410 SKU-0387,hardware_ngfw
C0068,P0387,2026-05-01,0.942,0.985,0.35,1.0,1.0,1,914349.76,83.2,false,false,Value Realized,Novak and Sons,Enterprise,LATAM,PA-410 SKU-0387,hardware_ngfw
C0068,P0387,2026-06-01,0.863,0.966,0.4,1.0,1.0,1,914349.76,83.8,false,false,Value Realized,Novak and Sons,Enterprise,LATAM,PA-410 SKU-0387,hardware_ngfw
C0070,P0255,2025-07-01,0.665,0.916,0.0,1.0,1.0,0,39737.7,72.1,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2025-08-01,0.802,0.951,0.117,1.0,1.0,1,39737.7,76.2,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2025-09-01,0.718,0.929,0.167,1.0,1.0,1,39737.7,76.7,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2025-10-01,0.781,0.945,0.117,1.0,1.0,1,39737.7,76.0,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2025-11-01,0.891,0.973,0.283,1.0,1.0,1,39737.7,81.1,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2025-12-01,0.671,0.918,0.233,1.0,1.0,1,39737.7,78.0,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2026-01-01,0.821,0.955,0.283,1.0,1.0,1,39737.7,80.5,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2026-02-01,0.761,0.94,0.233,1.0,1.0,1,39737.7,78.7,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2026-03-01,0.552,0.842,0.333,1.0,1.0,1,39737.7,77.8,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2026-04-01,0.538,0.826,0.233,1.0,1.0,1,39737.7,74.7,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2026-05-01,0.383,0.64,0.45,1.0,1.0,1,39737.7,73.6,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0070,P0255,2026-06-01,0.601,0.9,0.35,1.0,1.0,1,39737.7,80.3,false,false,Value Realized,Hancock Inc,Mid-Market,AMER,VM-500 SKU-0255,software_ngfw
C0071,P0116,2025-07-01,0.866,0.966,0.14,1.0,1.0,0,33226.44,77.3,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
C0071,P0116,2025-08-01,0.802,0.95,0.2,1.0,1.0,1,33226.44,78.3,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
C0071,P0116,2025-09-01,0.723,0.931,0.14,1.0,1.0,1,33226.44,76.1,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
C0071,P0116,2025-10-01,0.59,0.888,0.14,1.0,1.0,1,33226.44,74.6,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
C0071,P0116,2025-11-01,0.64,0.91,0.14,1.0,1.0,1,33226.44,75.4,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
C0071,P0116,2025-12-01,0.8,0.95,0.28,1.0,1.0,1,33226.44,80.3,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
C0071,P0116,2026-01-01,0.641,0.91,0.28,1.0,1.0,1,33226.44,78.9,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
C0071,P0116,2026-02-01,0.687,0.922,0.34,1.0,1.0,1,33226.44,80.8,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
C0071,P0116,2026-03-01,0.622,0.905,0.4,1.0,1.0,1,33226.44,81.7,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
C0071,P0116,2026-04-01,0.661,0.915,0.28,1.0,1.0,1,33226.44,79.0,false,false,Value Realized,Gray Group,Enterprise,AMER,CN-Series SKU-0116,software_ngfw
